*Start Header*
SN: QTFA-06V
DT: 0.0049152
TS: Thursday January 27, 2022 16:13:28.98989
Line Format: <Data in nT>,<valid>,<counter>,<strength>
*End Header*
28988,8296819589,True,,14
28980,0763111716,True,,14
28991,7160211913,True,,13
28988,1081387526,True,,14
28977,0573451091,True,,14
28985,2153096251,True,,14
28998,8642245968,True,,14
28992,4928117094,True,,14
28976,2324628044,True,,14
28980,4617110945,True,,14
28995,6310919968,True,,14
28989,3670119895,True,,14
28975,4490159836,True,,14
28981,1744346997,True,,14
28995,6964901702,True,,14
28993,3934094567,True,,14
28979,4318146685,True,,14
28982,1772066925,True,,14
28997,4639049288,True,,14
28995,0571523016,True,,14
28978,0636116607,True,,14
28979,3149965571,True,,14
28992,167817733,True,,14
28990,7553503127,True,,14
28977,8562678335,True,,14
28978,3421779263,True,,14
28992,6875085617,True,,14
28995,0559874487,True,,14
28981,1940707925,True,,14
28981,6774847718,True,,14
28995,7291060532,True,,14
28995,9198091238,True,,14
28981,223025709,True,,14
28978,3128901946,True,,14
28991,3827068366,True,,14
28995,5548773316,True,,14
28980,8313022986,True,,14
28976,2902062298,True,,14
28990,2765957453,True,,14
28997,8998927518,True,,14
28984,8482145345,True,,14
28980,2570297883,True,,14
28991,3475948401,True,,14
28998,8678855632,True,,14
28985,4241511205,True,,14
28977,0551818107,True,,14
28987,3226950411,True,,14
28995,3957916985,True,,14
28983,0688184312,True,,14
28974,8579363091,True,,14
28986,001418967,True,,14
28997,19582234,True,,14
28987,8475445043,True,,14
28979,9227169882,True,,14
28989,482998063,True,,14
29000,0971382534,True,,14
28989,8238007582,True,,14
28977,4750280998,True,,14
28984,6282237323,True,,14
28995,1065753487,True,,15
28985,177035885,True,,15
28974,4399205033,True,,14
28983,0801341457,True,,14
28997,6855598067,True,,14
28991,8210243654,True,,14
28978,7716758541,True,,14
28985,4076767714,True,,14
29000,0916468037,True,,14
28993,5245386187,True,,14
28977,471866356,True,,14
28981,1920739017,True,,14
28994,1086291754,True,,14
28989,4763417604,True,,14
28975,7933132377,True,,14
28979,9949378719,True,,14
28995,7572289318,True,,14
28994,4808829005,True,,14
28980,7652384949,True,,14
28983,3725122391,True,,14
28998,0613080908,True,,14
28994,4154847271,True,,14
28979,2444397492,True,,14
28979,4113465379,True,,14
28992,4640232005,True,,14
28991,9747849564,True,,14
28977,306623643,True,,14
28978,0198464709,True,,14
28993,5949290191,True,,14
28995,0388474694,True,,14
28981,3533228332,True,,14
28982,1529111879,True,,14
28995,5254231924,True,,14
28997,7647698082,True,,14
28981,7869809502,True,,14
28975,9472402362,True,,14
28988,9912637055,True,,14
28994,5775656964,True,,14
28980,1601805849,True,,14
28975,6498699158,True,,14
28989,63293128,True,,14
28996,9365593521,True,,14
28986,2147534666,True,,14
28980,509470066,True,,14
28991,5863896974,True,,14
28999,2213352334,True,,14
28985,6434762925,True,,14
28976,5433121377,True,,14
28987,4019050425,True,,14
28994,7900681582,True,,14
28982,8301899815,True,,14
28976,3797335003,True,,14
28986,1345450198,True,,14
28998,3019334312,True,,14
28989,0598236227,True,,14
28978,5410349676,True,,14
28988,2737142808,True,,14
28998,976882519,True,,14
28986,9993651403,True,,14
28976,1143134325,True,,14
28983,5292681663,True,,14
28995,801659752,True,,14
28988,3474328326,True,,14
28974,8296470229,True,,14
28982,6770950208,True,,14
28998,7908388602,True,,14
28992,4721771712,True,,14
28978,7974690268,True,,14
28985,0404152733,True,,14
28998,051656452,True,,14
28992,2352127972,True,,14
28977,6287886908,True,,14
28980,1375491559,True,,14
28994,5878829655,True,,14
28990,1915614791,True,,14
28976,1252963319,True,,14
28980,7374484314,True,,14
28995,5843314707,True,,14
28992,741424613,True,,14
28979,5970573815,True,,14
28982,0217820258,True,,14
28996,0800596099,True,,14
28994,9917541282,True,,14
28977,9359770576,True,,14
28979,2005081517,True,,14
28992,9399488393,True,,14
28991,0375775447,True,,14
28977,5618928492,True,,14
28978,5778110397,True,,14
28993,5693022539,True,,14
28997,1186092294,True,,14
28982,4677543028,True,,14
28979,7904229732,True,,14
28994,7289965815,True,,14
28997,8602877511,True,,14
28982,0440806397,True,,14
28977,6500888592,True,,14
28989,3205842786,True,,14
28994,7388146279,True,,14
28981,6769855491,True,,14
28976,4071907487,True,,14
28989,2009372386,True,,14
28997,2374242315,True,,14
28985,2582427772,True,,14
28980,5572290374,True,,14
28991,9439995567,True,,14
28998,367997235,True,,14
28985,1289440984,True,,14
28977,313113538,True,,14
28987,4909330903,True,,14
28996,3263428076,True,,14
28984,2807647344,True,,14
28975,1155352213,True,,14
28986,557386645,True,,14
28998,0992490158,True,,14
28988,4635853136,True,,14
28978,91894655,True,,14
28988,1059754543,True,,14
29000,3247838037,True,,14
28990,3308446118,True,,14
28976,2351253254,True,,14
28983,1987827402,True,,14
28996,0043441674,True,,14
28987,1913994715,True,,14
28974,5818661571,True,,14
28982,4993717403,True,,14
28997,4186420709,True,,14
28992,370668556,True,,14
28980,22341546,True,,14
28985,7769351604,True,,14
28998,8841935047,True,,14
28993,1454621833,True,,14
28977,9664296422,True,,14
28981,3345187782,True,,14
28993,9966368835,True,,14
28988,5294827098,True,,14
28975,507924262,True,,14
28980,6722166655,True,,14
28996,5460007947,True,,14
28994,9188676143,True,,14
28980,3815026477,True,,14
28982,4737449751,True,,14
28997,524810098,True,,14
28994,6461256136,True,,14
28978,4651531175,True,,14
28978,5836353045,True,,14
28992,475338915,True,,14
28992,6004774046,True,,14
28977,4926673018,True,,14
28976,9130697494,True,,14
28993,062757623,True,,14
28997,9100436133,True,,14
28982,9475073156,True,,14
28980,8003504913,True,,14
28994,0951501625,True,,14
28997,3570712714,True,,14
28982,3311336911,True,,14
28976,9911148978,True,,14
28988,9070614771,True,,14
28994,4502639084,True,,14
28980,9577720488,True,,14
28976,2887085617,True,,14
28990,2727683713,True,,14
28997,2024786426,True,,14
28984,4747959564,True,,14
28979,9119004964,True,,14
28990,8337282763,True,,14
28998,5309102421,True,,14
28984,8087759414,True,,14
28974,6504260743,True,,14
28985,0783561983,True,,14
28994,8810930968,True,,14
28982,604541322,True,,14
28975,385614701,True,,14
28985,6584529734,True,,14
28998,5959756004,True,,14
28990,115679629,True,,14
28978,5586741696,True,,14
28986,5953275701,True,,14
28999,4942436417,True,,14
28989,1355390652,True,,14
28975,6703380464,True,,14
28982,9646472949,True,,14
28994,4966916193,True,,14
28987,815427844,True,,14
28975,3897748901,True,,14
28981,7588580716,True,,14
28997,6992052272,True,,14
28992,2831381763,True,,14
28978,6791532474,True,,14
28984,6631693211,True,,14
28997,9606315134,True,,14
28990,4420048659,True,,14
28977,1001118536,True,,14
28980,2106020774,True,,14
28994,7093604887,True,,14
28991,0810099194,True,,14
28975,2829412327,True,,14
28979,9792955607,True,,14
28996,0108340624,True,,14
28993,1136783382,True,,14
28979,6709423408,True,,14
28981,9557182221,True,,14
28995,6251013244,True,,14
28996,0710736013,True,,14
28979,3086730696,True,,14
28978,1165292667,True,,14
28992,101088299,True,,14
28992,6029735181,True,,14
28977,6331152875,True,,14
28977,5933438792,True,,14
28991,2890193769,True,,14
28995,2809704779,True,,14
28982,5606097246,True,,14
28978,960382034,True,,14
28992,3588536188,True,,14
28996,5982527704,True,,14
28982,0332641479,True,,14
28977,073486643,True,,14
28988,4462789268,True,,14
28993,5576537243,True,,14
28980,1848089047,True,,14
28975,9261064754,True,,14
28988,6637736155,True,,14
28997,9551400637,True,,14
28985,3163190177,True,,14
28978,9617132945,True,,14
28990,2374899673,True,,14
28997,9190296219,True,,14
28984,5981039628,True,,14
28976,0482496288,True,,14
28984,6783124096,True,,14
28995,2551773052,True,,14
28985,2297870834,True,,14
28974,7158242478,True,,14
28984,9012985481,True,,14
28997,5522673464,True,,14
28989,1654924271,True,,14
28979,1803728362,True,,14
28987,6347092273,True,,14
28999,435834586,True,,14
28989,8840402971,True,,14
28976,9573341619,True,,14
28982,5381447032,True,,14
28995,0301942759,True,,14
28987,4761228169,True,,14
28975,2518230179,True,,14
28982,1490838138,True,,14
28997,1513915199,True,,14
28991,2487487459,True,,14
28979,7383374051,True,,14
28985,3685709934,True,,14
28998,8627269287,True,,14
28993,4613037436,True,,14
28976,8393511976,True,,14
28980,1450374964,True,,14
28994,4765563038,True,,14
28990,2141929081,True,,14
28975,5771498094,True,,14
28979,1066542845,True,,14
28995,2365396578,True,,14
28995,6319240346,True,,14
28981,8059514127,True,,14
28981,9660354912,True,,14
28996,1462898212,True,,14
28995,3447045757,True,,14
28978,954224954,True,,14
28977,9917235922,True,,14
28990,9052835297,True,,14
28991,8875873918,True,,14
28978,243331832,True,,14
28977,6287886908,True,,14
28992,3505332405,True,,14
28996,9372249824,True,,14
28983,4929913169,True,,14
28980,8293054078,True,,14
28993,2022071633,True,,14
28996,0216505542,True,,14
28981,0188436255,True,,14
28976,765965461,True,,14
28987,8071074657,True,,14
28994,1790195758,True,,14
28981,3410086733,True,,14
28975,2365135218,True,,14
28989,3024458539,True,,14
28998,371824609,True,,14
28985,3524294595,True,,14
28979,017127014,True,,14
28989,5234351016,True,,14
28998,225718766,True,,14
28986,9522717991,True,,14
28975,4606645132,True,,14
28983,573865394,True,,14
28995,4561976449,True,,14
28984,6848023047,True,,14
28975,3505027045,True,,14
28985,3319613289,True,,14
28997,4673994877,True,,14
28989,1503493386,True,,14
28979,1326138648,True,,14
28985,6659413139,True,,14
28998,514435893,True,,14
28989,5342515933,True,,14
28975,4352041556,True,,14
28981,5864598332,True,,14
28993,4561451091,True,,14
28986,1586741168,True,,14
28975,3004140272,True,,14
28981,9770183906,True,,14
28997,0755096698,True,,14
28992,8582427244,True,,14
28978,1364981747,True,,14
28983,3482167345,True,,14
28997,8983950837,True,,14
28991,1999913291,True,,14
28976,9606623132,True,,14
28979,0630555022,True,,14
28993,2637779627,True,,14
28992,0361893483,True,,14
28977,1312300684,True,,14
28978,4496772139,True,,14
28994,5169933424,True,,14
28994,5402904016,True,,14
28980,2580282337,True,,14
28982,0918396111,True,,14
28994,1347551632,True,,14
28994,361069453,True,,14
28979,5366514351,True,,14
28977,5868539841,True,,14
28991,6111844247,True,,14
28993,5047361183,True,,14
28978,5335466272,True,,14
28977,3427340848,True,,14
28991,3154781799,True,,14
28995,3252348905,True,,14
28982,8033983634,True,,14
28979,9318694043,True,,14
28992,4082766659,True,,14
28997,8225132336,True,,14
28982,8335181328,True,,14
28976,6057149749,True,,14
28988,3554203957,True,,14
28994,0630335023,True,,14
